	ABC.id	normalized_h3K27ac_e	normalized_h3K4me3_e	normalized_dhs	TargetGeneExpression	distance	H3K27ac.RPKM.quantile_TSS	H3K4me3.RPKM.quantile_TSS	H3K27me3.RPKM.quantile_TSS	hic_contact	Enhancer.count.near.TSS	zscore.contact.to.TSS	diff.from.max.contact.to.TSS	remaining.enhancers.contact.to.TSS	TSS.count.near.enhancer	zscore.contact.from.enhancer	diff.from.max.contact.from.enhancer	remaining.TSS.contact.from.enhancer	ARID3A_e	ARNT_e	ATF3_e	BHLHE40_e	BRD9_e	C11orf30_e	CBX3_e	CC2D1A_e	CHAMP1_e	CTBP1_e	E2F7_e	FOXM1_e	GATA1_e	GATA2_e	GATAD2A_e	GATAD2B_e	GMEB1_e	HDAC3_e	HMBOX1_e	IRF1_e	JUN_e	KLF16_e	MCM7_e	MEIS2_e	MYBL2_e	MYC_e	NBN_e	NCOA2_e	NCOR1_e	NFRKB_e	NR2F1_e	NR3C1_e	NRF1_e	PHB2_e	PML_e	POLR2A_e	PRDM10_e	RBM22_e	SAFB_e	SMAD1_e	SMARCA4_e	SMARCE1_e	STAT1_e	STAT2_e	STAT5A_e	TAF9B_e	TCF12_e	TEAD4_e	ZBTB2_e	ZBTB5_e	ZBTB7A_e	ZNF274_e	ZNF282_e	AFF1_TSS	ARHGAP35_TSS	ASH1L_TSS	ATF7_TSS	C11orf30_TSS	CBX5_TSS	CEBPB_TSS	E2F6_TSS	E2F8_TSS	ELF4_TSS	ELK1_TSS	ESRRA_TSS	GABPA_TSS	HCFC1_TSS	HDAC6_TSS	IRF1_TSS	IRF2_TSS	JUNB_TSS	L3MBTL2_TSS	MEIS2_TSS	MIER1_TSS	MLLT1_TSS	MTA3_TSS	NCOA1_TSS	NFRKB_TSS	NFXL1_TSS	NR2F2_TSS	PRDM10_TSS	RBBP5_TSS	RBM22_TSS	RUNX1_TSS	SIN3B_TSS	SIX5_TSS	SMAD1_TSS	SMARCA4_TSS	SNRNP70_TSS	SP1_TSS	SUZ12_TSS	TAF15_TSS	TAF7_TSS	TBL1XR1_TSS	TBP_TSS	TCF7L2_TSS	THAP1_TSS	U2AF1_TSS	UBTF_TSS	WHSC1_TSS	XRCC3_TSS	XRCC5_TSS	YY1_TSS	ZBTB11_TSS	ZBTB40_TSS	ZBTB7A_TSS	ZNF184_TSS	ZNF24_TSS	TF_NMF1_e	TF_NMF2_e	TF_NMF3_e	TF_NMF4_e	TF_NMF5_e	TF_NMF6_e	TF_NMF7_e	TF_NMF8_e	TF_NMF9_e	TF_NMF10_e	TF_NMF11_e	TF_NMF1_TSS	TF_NMF2_TSS	TF_NMF3_TSS	TF_NMF4_TSS	TF_NMF5_TSS	TF_NMF6_TSS	TF_NMF7_TSS	TF_NMF8_TSS	TF_NMF9_TSS	TF_NMF10_TSS	TF_NMF11_TSS	TF_NMF12_TSS
578	chr19:13094325-13094825_C19orf43	0.307043	0.953238	0.696114	5.8944303820947725	248986.0	0.798619	0.585873	0.382536	0.000954	1369	0.0917830552270115	-0.0509919999999999	0.905362	187	0.1343659265036657	-0.015646	0.097514	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0863878889648067	0.0209662533695274	0.0303230772060575	0.0930225710277352	0.0064493039523267	0.0	0.0	0.0504833303907899	0.0007259175126049	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
579	chr19:13095965-13096465_C19orf43	3.78687	1.58873	4.15972	5.8944303820947725	250626.0	0.798619	0.585873	0.382536	0.00189	1369	0.3860197229086031	-0.0500559999999999	0.904426	187	0.4266189610903702	-0.025823	0.097758	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0155087672135043	0.0535623420656624	0.0619166260973822	0.0570157454456308	0.0	0.0252093804807469	0.0	0.0475518828281885	0.0664210199054787	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
580	chr19:13107305-13107805_C19orf43	0.716435	2.541967	0.527318	5.8944303820947725	261966.0	0.798619	0.585873	0.382536	0.000475	1369	-0.0587931881698713	-0.0514709999999999	0.905841	187	-0.0609815882628171	-0.0505689999999999	0.1246259999999999	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0920063936282886	0.0	0.0	0.0370667792455319	0.0	0.0	0.0	0.0	0.0479301003032292	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
581	chr19:13123985-13124525_C19orf43	2.354	0.953238	1.649024	5.8944303820947725	278666.0	0.798619	0.585873	0.382536	0.001063	1369	0.1260477953736926	-0.050883	0.905253	188	0.2119641706370303	-0.013735	0.072016	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0358928065581284	0.0150603891072669	0.0414819571392045	0.0	0.0639018829951859	0.011465758059096	0.0	0.0	0.0797222203764078	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
582	chr19:13127205-13127805_C19orf43	1.43287	3.018586	1.620107	5.8944303820947725	281916.0	0.798619	0.585873	0.382536	0.001355	1369	0.2178395763170951	-0.050591	0.904961	188	0.2900898515795142	-0.016558	0.079897	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.047415800779566	0.0	0.0	0.0	0.0	0.0025888909955604	0.0	0.0091541727865861	0.038105937586298	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
583	chr19:13133545-13134045_C19orf43	1.330522	1.112111	4.865307	5.8944303820947725	288206.0	0.798619	0.585873	0.382536	0.000553	1369	-0.034273465863072	-0.051393	0.905763	188	0.0431168548420026	-0.0162879999999999	0.077625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0902623542819654	0.0	0.0005106248345787	0.0158672892289494	0.0	0.0111243942055936	0.0180034615561301	0.0218943983228718	0.0189289123006549	0.0059795285254129	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
584	chr19:13144765-13145325_C19orf43	0.409391	0.635492	0.510616	5.8944303820947725	299456.0	0.798619	0.585873	0.382536	0.000741	1369	0.024825352004598	-0.051205	0.905575	188	0.1106497615882526	-0.01258	0.072393	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0002958293724867	0.0	0.0030466492036538	0.0260544566422309	0.0897972149865107	0.0	0.0	0.0	0.0	0.0153080930967176	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
585	chr19:13162305-13162805_C19orf43	0.307043	2.541967	3.087129	5.8944303820947725	316966.0	0.798619	0.585873	0.382536	0.001708	1369	0.3288070375260714	-0.050238	0.904608	188	0.4162132568002765	-0.008986	0.07048	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0666585652101784	0.0004599414627598	0.0662712935529757	0.0510255564210524	0.0529995188172833	0.0	0.0501188909367038	0.0	0.0283513258121742	0.0231359352733366	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
586	chr19:13172085-13172605_C19orf43	1.330522	3.177459	1.554786	5.8944303820947725	326756.0	0.798619	0.585873	0.382536	0.00114	1369	0.1502531622663021	-0.050806	0.905176	188	0.2282772101095572	-0.006791	0.076659	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0484658782374362	0.002914971429439	0.0040105938456621	0.0943875967654625	0.0	0.0070635970176317	0.0117642110041799	0.0011358608747837	0.0303395834962422	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
587	chr19:13180365-13180865_C19orf43	4.708	1.270984	6.617049	5.8944303820947725	335026.0	0.798619	0.585873	0.382536	0.002022	1369	0.427514637581648	-0.0499239999999999	0.904294	188	0.5150111504322693	-0.0050139999999999	0.070112	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.1126384357788081	0.0613186896629215	0.1225579885984586	0.0137370419359361	0.0254603166667785	0.008270807423817	0.0313141900342509	0.0	0.0652797037492244	0.0118037319535263	0.0136007245716941	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
588	chr19:13190225-13190725_C19orf43	5.833826	2.065349	2.20377	5.8944303820947725	344886.0	0.798619	0.585873	0.382536	0.000668	1369	0.0018774067687474	-0.051278	0.905648	188	0.0721913864480191	-0.010952	0.081742	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.071808281893845	0.0	0.0113213253047671	0.0314573166879528	0.0	0.0214727889181981	0.0	0.0609807819465765	0.0612176593639441	0.0120515549467815	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
589	chr19:13204505-13205025_C19orf43	1.43287	0.476619	1.559771	5.8944303820947725	359176.0	0.798619	0.585873	0.382536	0.001784	1369	0.3526980490044912	-0.050162	0.904532	188	0.3828782060700288	-0.013964	0.104628	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.0431390555174237	0.0	0.0	0.1096098411991094	0.0	0.0	0.0	0.0	0.0	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
590	chr19:13208405-13209625_C19orf43	6.243218	4.925062	7.824038	5.8944303820947725	363426.0	0.798619	0.585873	0.382536	0.00178	1369	0.3514406273477323	-0.050166	0.904536	189	0.332739384523275	-0.027716	0.134587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.1625482044321426	0.0	0.0	0.0	0.0	0.0339846203402124	0.0476491254868194	0.0217082680377128	0.0024340357905007	0.0283997497256482	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
591	chr19:13215145-13215725_C19orf43	3.172783	1.906476	1.721834	5.8944303820947725	369846.0	0.798619	0.585873	0.382536	0.000686	1369	0.0075358042241626	-0.05126	0.90563	189	-0.1079320187174616	-0.046679	0.19386	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.1318264071299699	0.0347588031512333	0.0	0.0647522012359303	0.0	0.0175951978282712	0.0	0.0379397051995981	0.0382947522367551	0.0182705519514416	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
592	chr19:13262245-13262985_C19orf43	12.895826	7.467029	10.305559	5.8944303820947725	417026.0	0.798619	0.585873	0.382536	0.001043	1369	0.1197606870898979	-0.050903	0.905273	189	0.05146946186297	-0.039574	0.165139	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0004656382849098	0.1517789926138424	0.065685403158239	0.0242951875436019	0.0449919506785981	0.0	0.0	0.0400587816361034	0.0268146811530764	0.0346372979916795	0.0471192345771735	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
593	chr19:13263605-13264105_C19orf43	11.462957	7.308157	7.957681	5.8944303820947725	418266.0	0.798619	0.585873	0.382536	0.001043	1369	0.1197606870898979	-0.050903	0.905273	189	0.05146946186297	-0.039574	0.165139	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0088007038071359	0.1288585177975644	0.085963616114918	0.0500620759766625	0.0423561524009058	0.0170466957945542	0.008476038939787	0.1071310713814694	0.0232610551768962	0.0102594133704271	0.0390336440060672	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
594	chr19:13266245-13266765_C19orf43	1.535217	3.495205	3.941313	5.8944303820947725	420916.0	0.798619	0.585873	0.382536	0.0	1369	-0.2081120099099952	-0.051946	0.906316	190	-0.2423547883228458	-0.040617	0.146482	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.046182747876966	0.1010939638981985	0.0570767714950941	0.0	0.0131006885371196	0.0	0.0060551545199666	0.0056350148581259	0.0	0.0321843480737522	0.0013418842684242	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
595	chr19:13273605-13274145_C19orf43	7.880783	4.766189	12.974066	5.8944303820947725	428286.0	0.798619	0.585873	0.382536	0.000465	1369	-0.0619367423117686	-0.051481	0.905851	190	-0.0277079480075551	-0.018184	0.104632	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0082088219508472	0.131020659207416	0.0	0.0146321297292964	0.0	0.0	0.0219872218383441	0.0237748683168677	0.0168972836795798	0.0551526712210417	0.0416876375290144	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
596	chr19:13274445-13275785_C19orf43	17.91087	11.597727	4.744634	5.8944303820947725	429526.0	0.798619	0.585873	0.382536	0.000717	1369	0.0172808220640444	-0.051229	0.905599	189	0.073564156688877	-0.01177	0.090567	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0	0.1639904059976626	0.0	0.054332679865407	0.0216383998437408	0.0	0.0504006176052072	0.0	0.071275990779261	0.0462016777676752	0.0945796266694015	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
597	chr19:13283085-13283605_C19orf43	1.125826	0.476619	1.553534	5.8944303820947725	437756.0	0.798619	0.585873	0.382536	0.001577	1369	0.2876264782672162	-0.050369	0.904739	189	0.3654323475990074	-0.009137	0.076767	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	0.0209484566900518	0.0221010133445318	0.0	0.0624367803078439	0.0	0.0	0.0535859973126689	0.0	0.0	0.0121842064685787	0.0	0.0686168677394708	0.042753058746755	0.0754661231233605	0.0034186704497891	0.0318077466949508	0.0312622380058758	0.0417911332191154	0.0	0.0245705900665163	0.0266379139881046	0.015936310316799	0.044618396143258
