	Significant
13480	0
13475	0
13447	0
13517	0
13487	0
13471	0
13439	0
13481	0
13448	0
13460	0
13466	0
13488	0
13530	0
13506	0
13461	0
13482	0
13477	0
13483	0
13495	0
13519	0
13513	0
13501	0
13468	0
13463	0
13484	0
13532	0
13539	0
13540	0
13542	0
13544	0
13541	0
13547	0
13578	0
13552	1
13581	0
13587	0
13593	0
13599	0
13548	0
13588	0
13579	0
13572	0
13549	0
13553	1
13563	0
13557	0
13595	0
13554	1
13601	0
13580	0
13564	0
13576	0
13559	0
13590	0
13568	0
13602	0
13584	0
13555	0
13604	0
13620	0
13623	0
13609	0
13617	0
13569	0
13597	0
13591	0
13560	0
13612	0
13592	0
13605	0
13570	0
13618	0
13624	0
13611	0
13616	0
13619	0
13622	0
13625	0
13627	0
13653	0
13662	0
13654	0
13631	0
13647	0
13670	0
13648	0
13663	0
13632	0
13633	0
13649	1
13656	0
13664	0
13672	0
13642	0
13665	0
13650	0
13635	0
13643	0
13636	0
13667	0
13652	1
13668	0
13675	0
13676	0
13704	0
13729	0
13678	0
13697	0
13679	0
13722	0
13712	0
13681	0
13691	0
13683	0
13684	0
13702	0
13716	0
13694	0
13685	0
13784	0
13731	0
13808	0
13791	0
13754	0
13809	0
13740	0
13792	0
13755	0
13826	0
13905	0
13857	0
13793	0
13953	0
13827	0
13767	0
13937	0
13810	0
13787	0
13845	0
13874	0
13811	0
13890	0
13906	0
13768	0
13794	0
13922	0
13778	0
13984	0
13742	0
13812	0
13769	0
13736	0
13923	0
13795	0
13846	0
13985	0
13891	0
13939	0
13907	0
13779	0
13956	0
13876	0
13770	0
13830	0
13813	0
13744	0
13877	0
13957	0
13814	0
13781	0
13746	0
13958	0
13815	0
14024	0
13832	0
13862	0
13878	0
13959	0
14025	0
13833	0
13879	0
13773	0
13850	0
13762	0
14014	0
13851	0
13944	0
13990	0
13975	0
13912	0
13928	0
14038	0
13800	0
13763	0
13748	0
13835	0
14003	0
14039	0
14027	0
13961	0
13913	0
13749	0
14015	0
13991	0
13897	0
13818	0
13836	0
13853	0
13962	0
13992	0
13882	0
13977	0
13946	0
13898	0
14016	0
13914	1
13930	0
14040	0
13819	0
13867	0
13915	0
13883	0
13751	0
14005	0
13803	0
13837	0
13899	0
13931	0
13820	0
14029	0
13964	0
13900	0
13916	0
14030	0
13821	0
13979	0
13838	0
13752	0
13901	0
13949	0
13933	0
13965	0
13885	0
13917	0
13856	0
14031	0
14019	0
13995	0
13839	0
14043	0
13805	0
13980	0
14008	0
13886	0
13981	0
13966	0
13950	0
13807	0
13903	0
14021	0
13887	0
13841	0
13967	0
14046	0
14228	0
13983	0
13936	0
13920	0
14218	0
13968	0
14010	0
14243	0
14233	0
14238	0
14229	0
14248	0
14274	0
14234	0
14282	0
14224	0
14264	0
14245	0
14283	0
14289	0
14249	0
14235	0
14254	0
14230	0
14275	0
14226	0
14236	0
14246	0
14237	0
14222	0
14242	0
14262	0
14272	0
14227	0
14256	0
14251	0
14277	0
14247	0
14285	0
14263	0
14252	0
14293	0
14258	0
14279	0
14287	0
14280	0
14281	0
65708	0
19816	0
19796	0
19793	0
19811	0
19814	0
19817	0
19802	0
19809	0
19815	0
19812	0
19800	0
19803	0
19813	0
19819	0
19843	0
19837	0
19846	0
19828	0
19848	0
19826	0
19821	0
19823	0
19847	0
19841	0
19850	0
19838	0
19835	0
64790	0
19827	0
64786	0
19836	0
19839	0
64784	0
19955	0
64785	0
19956	0
19949	0
19942	0
19933	0
19966	0
19950	0
19926	0
19957	0
19937	0
19944	0
20084	0
19951	1
20028	0
19972	0
19927	0
20098	0
20014	0
20070	0
20042	0
19967	0
19918	1
20015	0
19973	0
20099	0
19968	0
20043	0
19945	0
19959	0
19928	0
20138	0
20044	0
19920	0
19929	0
19969	0
19974	0
20016	0
20002	0
20072	0
19988	0
19939	0
20100	0
20113	0
19953	0
19960	0
20126	0
20139	0
20151	0
19946	0
19975	0
19954	0
19989	0
19961	0
20140	0
20101	0
20087	0
19976	0
20153	0
20060	0
19948	0
20141	0
20004	0
20128	0
20115	0
20102	0
20074	0
20174	0
20032	0
20046	0
19922	0
20018	0
19931	0
20116	0
19977	0
20229	0
20292	0
20129	0
20033	0
20283	0
20103	0
20247	0
20005	0
20165	0
20175	0
19923	0
20238	0
20047	0
19978	0
20293	0
20006	0
20090	0
20034	0
20248	0
20021	0
20249	0
20315	0
19993	0
20177	0
20007	0
20240	0
20063	0
20308	0
20144	0
20336	0
20285	0
20276	0
20222	0
20231	0
20267	0
20131	0
20258	0
19979	0
20301	0
20077	0
20294	0
19994	0
20286	0
20316	0
20277	0
20323	0
20145	0
20241	0
20050	0
20064	0
20223	0
20022	0
20036	0
19981	0
20296	0
20233	0
20133	0
20158	0
20023	0
20324	0
20338	0
20339	0
20147	0
20225	0
20252	0
20159	0
20243	0
20261	0
20347	0
20052	0
19982	0
20279	0
20311	0
20288	0
20134	0
20180	0
20038	0
20170	0
20181	0
20344	0
20160	0
20067	0
20333	0
20340	0
20025	0
20253	0
20289	0
20348	0
20305	0
20312	0
20122	0
19997	0
20053	0
20280	0
20095	0
20235	0
20109	0
20271	0
20011	0
20262	0
20081	0
20161	0
20136	0
20123	0
20096	0
20068	0
20110	0
20182	0
20334	0
20320	0
20299	0
20290	0
20281	0
19984	0
20026	0
20263	0
20227	0
20041	0
20069	0
20342	0
20335	0
20346	0
20162	0
20055	0
20328	0
20027	0
20264	0
20228	0
20137	0
20246	0
20300	0
20111	0
20237	0
20307	0
19999	0
64171	0
64181	0
64186	0
64168	0
64173	0
64178	0
64179	0
64169	0
64187	0
64165	0
64175	0
64180	0
26429	0
26426	0
26438	0
26421	0
26427	0
26431	0
26437	1
26422	0
26558	0
26572	0
26573	0
26574	0
26575	0
26635	0
26636	0
26576	0
26614	0
26577	0
26679	0
26593	0
26700	0
26637	0
26615	0
26578	0
26680	0
26701	0
26638	0
26659	0
26594	0
26660	0
26682	0
26703	0
26618	0
26582	0
26642	0
26705	0
26598	0
26663	0
26722	0
26620	0
26685	0
26583	0
26664	0
26643	0
26706	0
26600	0
26622	0
26644	0
26645	0
26601	0
26726	0
26602	0
26667	0
26624	0
26646	0
26603	0
26587	0
26668	0
26710	0
26625	0
26647	0
26648	0
26626	0
26669	0
26728	0
26604	0
26588	0
26711	0
26690	0
26691	0
26589	0
26729	0
26670	0
26627	0
26649	0
26671	0
26590	0
26758	0
26693	0
26629	0
26651	0
26714	0
26731	0
26672	0
26733	0
26716	1
26630	0
26673	0
26715	1
26608	0
26652	0
26732	0
26734	0
26610	0
26696	0
26632	0
26654	0
26761	0
26717	0
26675	0
26611	0
26718	0
26762	0
26735	0
26676	0
26698	0
26612	0
26764	0
26699	0
26737	0
26837	0
26851	0
26844	0
26859	1
26866	0
26860	0
26839	0
26867	0
26832	0
26868	0
26861	0
26882	0
26847	0
26894	0
26889	0
26869	0
26890	0
26862	0
26895	0
26855	0
26883	0
26848	0
26876	0
26834	0
27027	0
26863	0
26897	0
27028	0
27029	0
26843	0
26885	0
26836	0
26878	0
29607	0
29023	0
29450	0
29467	0
29009	0
29558	0
29765	0
29881	0
29739	0
29383	0
29435	0
29801	0
29222	0
29244	0
29867	0
29409	0
29134	0
29712	0
29261	0
29093	0
29453	0
29306	0
29052	0
29026	0
29588	0
28976	0
29199	0
28990	0
29360	0
29470	0
29783	0
29742	0
29155	0
29137	0
29870	0
29768	0
29177	0
29471	0
29252	0
29426	0
29771	1
29235	0
29269	0
28978	0
29374	0
29143	0
29756	0
29058	0
29322	0
29624	0
29103	0
29872	0
29014	0
29400	0
29576	0
29873	0
29577	0
29757	0
29085	0
29677	0
29126	0
29059	0
29459	0
29375	0
29041	0
29704	0
29001	0
29402	0
29443	0
29473	0
29428	0
29460	0
29376	0
29773	0
29860	0
29874	0
29086	0
29254	0
29215	1
29002	0
29551	0
28980	0
29705	0
29167	0
29127	0
29324	0
29350	0
29732	0
29145	0
29652	0
29297	0
29601	0
29774	0
29653	0
29061	0
29146	0
29679	0
29128	1
29190	0
29795	0
29087	0
29474	0
29627	0
29168	0
29106	0
29461	0
29875	0
29706	0
29377	0
29552	0
29351	0
29325	0
29861	0
29733	0
29298	0
29272	0
29403	0
29526	0
29255	0
28967	0
29817	0
29759	0
28981	0
29216	0
29003	0
29238	0
29553	0
29734	0
29707	0
29602	0
29501	0
29527	0
29580	0
29628	0
29760	0
30462	0
29352	0
29107	0
29004	0
29299	0
29273	0
29217	0
29256	0
29088	0
29239	0
29775	0
30511	0
29876	0
29378	0
29475	0
30584	0
29462	0
29445	0
29654	0
29818	0
29430	0
29835	0
29018	0
29404	0
29191	0
29862	0
29129	0
30486	0
28982	0
29603	0
29108	0
29170	0
29130	0
29463	0
29431	0
29528	0
29379	0
29353	0
29300	0
29581	0
28969	0
28983	0
29005	0
29655	0
29863	0
30512	0
29819	0
29776	0
29258	0
29555	0
29656	0
29301	0
29219	0
29582	0
29736	0
28984	0
29241	0
29275	0
29864	0
29878	0
29380	0
29006	0
29406	0
29837	0
29529	0
29762	0
29447	0
29464	0
29477	0
29354	0
29020	0
28970	0
29777	0
29171	0
29090	0
30513	0
30488	0
29064	0
29682	0
29604	0
30464	0
29046	0
30734	0
29709	0
29448	0
29478	0
29778	0
29110	0
29465	0
29433	0
29799	0
29821	0
30489	0
30465	0
29838	0
29007	0
30735	0
28985	0
29194	0
28971	0
29220	0
29242	0
29259	0
30587	0
29407	0
29065	0
29329	0
30562	0
29355	0
29879	0
30538	0
29865	0
29021	0
29381	0
29302	0
29091	0
29657	0
29556	0
29530	0
29631	0
29605	0
29683	0
29763	0
29710	0
29737	0
29583	0
29048	0
29111	0
29764	0
29738	0
29173	0
29684	0
29839	0
29531	0
30490	0
29133	0
29505	0
29466	0
29260	0
29779	0
29479	0
28986	0
29866	0
29449	0
30736	0
29277	0
31819	0
31748	0
29197	0
28988	0
31373	0
29685	0
29882	0
30589	0
29586	0
29024	0
29010	0
29868	0
29245	0
29135	0
30516	0
29824	0
29713	0
29802	0
29451	0
29659	0
29153	0
29175	0
29781	0
29025	0
29136	0
28989	0
29279	0
30468	0
29782	0
31374	0
29481	0
29011	0
29469	0
32118	0
31352	0
31772	0
30738	0
29869	0
29198	0
29686	0
29068	0
29883	0
29741	0
29609	0
29224	0
29560	0
30565	0
30590	0
31397	0
28977	0
31773	0
31375	0
30469	0
29138	0
29116	0
30518	0
29611	0
30542	0
29053	0
30591	0
29200	0
29069	0
29827	0
29454	0
29842	0
29248	0
29482	0
29769	0
29716	0
29281	0
29563	0
32144	1
29612	0
29828	0
29179	0
29028	0
32168	0
29689	0
29590	0
29843	0
30567	0
30592	0
29157	0
29139	0
31398	0
29227	0
31774	0
29770	0
29717	0
31751	0
29483	0
29117	0
31376	0
29440	0
32766	0
29388	0
31354	0
29636	0
29662	0
29806	0
29249	0
29509	0
29536	0
29456	0
29140	0
30471	0
29807	0
30495	0
29829	0
30520	0
29099	0
29844	0
29613	0
29180	0
29267	0
29282	0
30741	0
32767	0
31823	0
31355	0
29250	0
28993	0
29718	0
29228	0
31752	0
32145	0
29484	0
29335	0
30593	0
32169	0
29363	0
29309	0
29690	0
30569	0
29251	0
31799	0
31776	0
29537	0
29719	0
29457	0
29787	0
29485	0
29364	0
31753	0
29888	0
29638	0
29592	0
30594	0
29283	0
29416	0
29691	0
29181	0
29614	0
30742	0
29511	0
29159	0
29565	0
31824	0
30545	0
29336	0
29141	0
29072	0
29056	0
29119	0
32768	0
28994	0
32265	0
29284	0
31379	0
30570	0
32147	0
31825	0
29073	0
29057	0
29366	0
33571	0
30547	0
29640	0
32172	0
29312	0
29810	0
29666	0
32124	0
31402	0
31380	0
29161	0
31755	0
30744	0
29102	0
29418	0
33609	0
29789	0
32267	0
30474	0
28996	0
30498	0
29890	0
29205	0
29231	0
29667	0
30475	0
30548	0
33178	0
29033	0
29184	0
31756	0
29075	0
31359	0
29848	0
29419	0
31827	0
29790	0
33610	0
32125	0
30572	0
31802	0
29641	0
29595	0
29367	0
33572	0
30745	0
33629	0
31779	0
30597	0
29811	0
32771	0
30499	0
29286	0
33158	0
30524	0
32244	0
29313	0
31382	0
30573	0
29791	0
30598	0
28998	0
29723	0
29394	0
29163	0
31360	0
30500	0
29340	0
33159	0
29185	0
29695	0
33179	0
29034	0
30746	0
32150	0
29849	0
29234	0
31758	0
30599	0
29164	0
29421	0
31361	0
33612	0
29570	0
31405	0
31804	0
30747	0
29751	0
32773	0
29077	0
30501	0
29369	0
33160	0
29813	0
33574	0
29643	0
30550	0
32175	0
32151	0
29186	0
33180	0
29850	0
29315	0
32246	0
29341	0
29724	0
28999	0
30574	0
30477	0
31362	0
29725	0
29036	0
33889	0
29517	0
30600	0
30575	0
30478	0
33632	0
29851	0
30551	0
32152	0
33858	0
32153	0
31831	0
29671	0
29895	0
29726	0
29852	0
29698	0
31806	0
31407	0
31760	0
32248	0
29645	0
31783	0
33905	0
29544	0
29572	0
29753	0
33859	0
29037	0
33614	0
30528	0
29317	1
29492	0
29371	0
29079	0
31363	1
32272	0
30601	0
30503	0
32775	0
33875	0
29343	1
30479	0
29423	0
30749	0
29290	0
33595	0
33162	1
33576	0
29518	0
29397	0
30576	0
31385	0
33890	0
33182	0
32776	0
31784	0
32154	0
29727	0
29622	0
33596	0
29398	0
30577	0
29853	0
33577	0
29372	0
29519	0
31807	0
33615	0
31832	0
31761	0
29038	0
29493	0
29545	0
29318	0
29211	0
31408	0
32178	0
31386	0
30504	0
32249	0
31364	1
33163	0
29754	0
33891	0
33860	0
29672	0
33578	0
29897	0
33184	0
29319	0
29647	0
30505	0
32131	0
30530	0
32155	0
29728	0
32777	0
29673	0
31833	0
29345	0
29623	0
30481	0
33635	0
31762	0
33877	0
29546	0
29494	0
29039	0
31387	0
31365	0
33616	0
29648	0
32180	0
30506	0
29547	0
33598	0
30482	0
33165	0
31410	0
29701	0
31388	0
29855	0
29293	0
33921	0
29521	0
29495	0
33636	0
33617	0
34922	0
33908	0
31809	0
33185	0
32251	0
29575	0
32778	0
32156	0
33579	0
33862	0
30579	0
29674	0
32275	0
30752	0
32276	0
29856	0
32252	0
30507	0
29083	0
32779	0
30556	0
35055	0
29548	0
31411	0
31835	0
33922	0
33599	0
29294	0
29496	0
31810	0
30605	0
33879	0
31787	0
30753	0
33863	0
31367	0
29649	0
29522	0
32181	0
33580	0
33894	0
29675	0
33186	0
32133	0
31412	0
31390	0
35219	0
31765	0
32253	0
31788	0
30606	0
31836	0
30557	0
30484	0
32158	0
32182	0
30508	0
30581	0
33910	0
33638	0
33581	0
29676	0
33167	0
33864	0
32277	0
29084	0
33619	0
31766	0
31837	0
31812	0
32135	0
32159	0
32254	0
33881	0
32781	0
33168	0
30534	0
31369	0
30558	0
33601	0
30582	0
33620	0
30607	0
35235	0
30755	0
34940	0
35057	0
35220	0
28720	0
33897	0
31414	0
31767	0
35537	0
31790	0
33912	0
35551	0
28464	0
30510	0
34926	0
32782	0
33583	0
28348	0
33882	0
34941	0
30756	0
28422	0
31370	0
31392	0
28406	0
33621	0
28465	0
32161	0
33641	0
33603	0
35538	0
33584	0
33898	0
31393	0
33883	0
28423	0
31768	0
33190	0
31791	0
33913	0
31371	0
28349	0
28520	0
32280	0
32256	0
28350	0
32784	0
28466	0
32162	0
28393	0
33868	0
28424	0
28642	0
34943	0
35553	0
33884	0
28722	0
31815	0
33585	0
35539	0
32281	0
33927	0
33899	0
31416	0
28521	0
34928	0
33171	0
28627	0
33604	0
35238	0
33623	0
31840	0
32186	0
28494	0
32257	0
33191	0
28441	0
31841	0
33915	0
35554	0
35061	0
28467	0
33928	0
33900	0
28723	0
31816	0
32139	0
28628	0
33605	0
33624	0
32187	0
33643	0
35540	0
32163	0
32258	0
28643	0
32282	0
34944	0
34945	0
28442	0
28410	0
35541	0
28352	0
28523	0
33644	0
33901	0
33870	0
28426	0
28395	0
28468	0
33929	0
32140	0
31842	0
35555	0
28629	0
32164	0
33916	0
28443	0
32260	0
32284	0
35226	0
35063	0
32165	0
28725	0
33645	0
28560	0
35542	0
33626	0
28645	0
33588	0
35556	0
28353	0
28396	0
35241	0
33917	0
33607	0
33902	0
32787	0
28497	0
28646	0
28509	0
28470	0
33608	0
33646	0
28354	0
28455	0
28483	0
28428	0
33888	0
33627	0
28397	0
33918	0
28525	0
28498	0
35543	0
35242	0
28711	0
35557	0
33195	0
33903	0
28726	0
34932	0
28444	0
33931	0
33873	0
35558	0
28429	0
28499	0
34933	0
28526	0
28590	0
28456	0
35229	0
28633	0
28577	0
28688	0
28457	0
28702	0
34949	0
28500	0
28713	0
28742	0
28728	0
28430	0
28472	0
35560	0
28385	0
28371	0
28357	0
28528	0
28703	0
28661	0
28458	0
34935	0
28714	0
28618	0
28634	0
28689	0
28592	0
28473	0
28542	0
28649	0
28486	0
28415	0
35245	0
28635	0
28676	0
28619	0
35547	0
28650	0
28459	0
28416	0
35231	0
35068	0
28605	0
28432	0
28579	0
28744	0
28730	0
28372	0
28358	0
28502	0
35561	0
35232	0
28594	0
35562	0
28620	0
28606	0
28514	0
28503	0
28636	0
28359	0
28488	0
28580	0
28544	0
28449	0
28705	0
35247	0
35548	0
28566	0
28663	0
28460	0
28417	0
35070	0
28531	0
28403	0
28515	0
28504	0
28418	0
28595	0
28732	0
28450	0
28664	0
28637	0
34953	0
35248	0
28545	0
28706	0
28489	0
28692	0
28678	0
28346	0
28608	0
28596	0
28622	0
28375	0
28568	0
28477	0
28451	0
28693	0
28505	0
28404	0
28718	0
28679	0
28532	0
28638	0
28516	0
28419	0
28506	0
28666	0
28694	0
28347	0
28680	0
28491	0
28478	0
28597	0
28463	0
28719	0
28547	0
28533	0
28390	0
28623	0
28639	0
28708	0
28654	0
28609	0
28452	0
28583	0
28555	0
28640	0
28377	0
28391	0
28819	0
28655	0
28796	0
28770	0
28832	0
28709	0
28534	0
28507	0
28695	0
28806	0
28598	0
28735	0
28492	0
28363	0
28747	0
28820	0
28535	1
28508	0
28480	0
28571	0
28454	0
28585	0
28611	0
28493	0
28549	0
28392	0
28625	0
28668	0
28748	0
28807	0
28656	0
28772	0
28550	0
28536	0
28697	0
28821	0
28749	0
28808	0
28600	0
28683	0
28902	0
28365	0
28657	0
28379	0
28380	0
28880	0
28858	0
28835	0
28670	0
28366	0
28799	0
28588	0
28774	0
28574	0
28699	0
28671	0
28787	0
28764	0
28810	0
28685	0
28751	0
28945	0
28823	0
28904	0
28381	0
28914	0
28870	0
28955	0
28859	0
28935	0
28925	0
28871	0
28849	0
28589	0
28946	0
28368	0
28905	0
28686	0
28788	0
28926	0
28752	0
28740	0
28893	0
28811	0
28539	0
28956	0
28824	0
28837	0
28872	0
28812	0
29907	0
29915	0
28753	0
28850	0
28917	0
28938	0
28948	0
28813	0
28777	0
29967	0
28754	0
28958	0
28895	0
29926	0
28839	0
29908	1
29916	0
28873	0
29900	0
28851	0
28959	0
29947	0
29901	0
28929	0
29909	0
28885	0
29917	0
28939	0
29937	0
28908	0
28949	0
28804	0
29910	0
28930	0
29969	0
29918	0
28864	0
28815	0
29928	0
28897	0
28805	0
29938	0
28769	0
28792	0
28886	0
29948	0
29902	0
28779	0
28919	0
28961	0
30018	0
29903	0
29919	0
29982	0
29970	0
28951	0
30006	0
28865	0
28816	0
28920	0
28854	0
28931	0
28910	0
28829	0
28780	0
29950	0
29995	0
28911	0
29971	0
28758	0
28817	0
30007	0
28942	0
28952	0
29920	0
28962	0
28843	0
29904	0
29996	0
28889	0
28943	0
28922	0
28867	0
28856	0
29941	0
29951	0
29905	0
28782	0
28900	0
29913	0
29921	0
30077	0
30087	0
29932	0
30049	0
30126	0
28954	0
28964	0
29906	0
30097	0
29952	0
29942	0
