	Significant
20408	0
20442	0
20514	0
20472	0
20502	0
20393	0
20465	0
20515	0
20509	0
20469	0
20488	0
20494	0
20482	0
20500	0
17643	0
17663	0
17633	0
17674	0
17634	0
17664	0
17654	0
17635	0
17665	0
17656	0
17646	0
17657	0
17647	0
17667	0
17678	0
17684	0
17648	0
17639	0
17649	0
17669	0
17679	0
17640	0
17686	0
17687	0
17641	0
17671	0
17682	0
17688	0
17672	0
17718	1
17700	0
17710	0
17719	1
17720	0
17701	0
17692	0
17730	0
17737	0
17702	0
17746	0
17703	0
17713	0
17738	0
17704	0
17783	0
17739	0
17747	0
17807	0
17732	0
17795	0
17723	1
17714	0
17796	0
17784	0
17748	0
17695	0
17715	0
17803	0
17716	0
17785	0
17734	0
17798	0
17707	0
17717	0
17726	0
17810	0
17786	0
17742	0
17792	0
17708	0
17751	0
17812	0
17814	1
17752	0
17788	0
17819	0
17823	0
17820	0
17817	0
17846	0
17826	0
17822	0
17858	0
17854	0
17847	0
17862	0
17856	0
17844	0
17841	0
17865	0
17863	0
17845	0
17859	0
17857	0
17842	0
17855	0
17848	0
17864	0
17861	0
17899	0
17881	0
17877	0
17895	0
17889	0
17873	0
17893	0
17885	0
17886	0
17890	0
17898	0
17906	0
17882	0
17902	0
17878	0
17876	0
17874	0
17870	0
17900	0
17894	0
17871	0
17911	0
17915	0
17907	0
17891	0
17917	0
17919	0
17913	0
17916	0
17920	0
17918	0
17872	0
17910	0
17904	0
17892	0
17888	0
17912	0
17884	0
17955	0
17951	0
17942	0
17964	0
17952	0
17948	0
17961	0
17953	0
17949	0
17966	0
17957	0
17962	0
17945	0
17954	0
17963	0
17950	0
17926	0
17992	0
18000	0
18016	0
17976	0
18017	0
18025	0
17977	0
18039	0
17978	0
18002	0
18018	0
17986	0
18050	0
18003	0
18019	0
17971	0
17995	0
18012	1
18042	0
18036	0
18020	0
17988	0
17930	0
17972	0
17980	0
18037	0
17997	0
17981	0
18013	1
18044	0
18053	0
17932	0
18006	0
18030	0
17990	0
18022	0
18014	1
18069	0
18059	0
18054	0
18015	0
17999	0
17991	0
18055	0
18060	0
18047	0
18067	0
18072	0
18048	0
18073	0
18114	0
18099	0
18089	0
18092	0
18098	0
18162	0
18155	0
18088	0
18136	0
18129	0
18122	0
18112	0
18143	0
18094	0
18091	0
18081	0
18100	0
18097	0
18163	0
18239	0
18257	0
18276	0
18286	0
18306	0
18151	0
18082	0
18116	0
18130	0
18075	0
18156	0
18297	0
18307	0
18117	0
18230	0
18124	0
18157	0
18268	0
18278	0
18110	0
18288	0
18118	0
18259	0
18084	0
18146	0
18165	0
18132	0
18139	0
18221	0
18077	0
18154	0
18299	0
18309	0
18111	0
18289	0
18140	0
18279	0
18078	0
18242	0
18232	0
18166	0
18120	0
18452	0
18141	0
18461	0
18079	0
18310	0
18489	0
18223	0
18330	0
18426	0
18290	0
18134	0
18479	0
18105	0
18252	0
18148	0
18261	0
18160	0
18253	0
18325	1
18142	0
18480	0
18281	0
18471	0
18331	0
18224	0
18389	0
18407	0
18515	0
18401	0
18364	0
18427	0
18106	0
18346	0
18443	0
18355	0
19121	0
19089	0
18402	0
19065	0
18516	0
18245	0
18418	0
19017	0
18235	0
18254	0
18472	0
18272	0
18481	0
19161	0
18365	0
19169	0
18312	0
18225	0
18326	0
18374	0
19033	0
18390	0
18282	0
18454	0
19026	0
19050	0
19042	0
19058	0
18473	0
18492	0
18482	0
19018	0
18517	0
19074	0
19162	0
18327	0
18333	0
18339	0
18348	0
19170	0
18357	0
18366	0
19154	0
18375	0
18313	0
19138	0
19130	0
18397	0
19122	0
18403	0
19114	0
18409	0
19082	0
18419	0
19098	0
18429	0
18391	0
18445	0
19106	0
18303	0
18464	0
18236	0
19066	0
18246	0
18455	0
18273	0
18283	0
18264	0
18293	0
19123	0
18446	0
19115	0
19059	0
18410	0
18518	0
19019	0
19067	0
18328	0
18420	0
19011	0
18430	0
19091	0
18314	0
18398	0
19163	0
19043	0
19075	0
19083	0
18474	0
18256	0
18274	0
18493	0
19147	0
18294	0
18385	0
18265	0
19131	0
19100	0
18350	0
18386	0
18393	0
19076	0
18405	0
19084	0
18399	0
19028	0
19164	0
18447	0
18457	0
18466	0
18475	0
18359	0
18368	0
18494	0
18510	0
18377	0
18484	0
18329	0
18228	0
18238	0
18285	0
18295	0
19156	0
19108	0
19148	0
18275	0
18305	0
18351	0
19045	0
18458	0
18378	0
19021	0
19141	0
19085	0
18342	0
19069	0
18448	0
19061	0
18387	0
19178	0
19053	0
18422	0
18477	0
18468	0
18459	0
19166	0
18433	0
19110	0
19118	0
18343	0
19062	0
18370	0
19046	0
19038	0
19210	0
19022	0
19014	0
18423	0
18521	0
19180	0
18371	0
19175	0
18380	0
18434	0
19159	0
19151	0
19143	0
19135	0
19119	0
19111	0
19103	0
19087	0
19079	0
19063	0
18344	0
19047	0
18353	0
19023	0
19015	0
18513	0
18362	0
18487	0
18460	0
18469	0
18425	0
19160	0
19112	0
19104	0
19096	0
19064	0
19080	0
19212	0
19176	0
19168	0
18498	0
18523	0
19016	0
19040	0
19056	0
18488	0
19136	0
19152	0
19144	0
63451	0
43183	0
43180	0
43184	0
43280	0
38550	0
38547	0
38551	0
38966	0
38949	0
38967	1
39005	0
38979	0
38968	1
39044	0
38980	0
38981	0
39045	1
38969	1
39033	0
38952	0
39125	0
39034	0
38970	0
39126	0
39009	0
38983	0
38971	0
39048	0
38955	0
38972	0
39049	0
39037	0
39156	0
38985	0
41014	0
38974	0
39050	0
38986	0
39157	0
39129	0
38957	0
39158	0
38987	0
41015	0
39039	0
39051	0
41055	0
38958	0
41036	0
39013	0
38959	0
38976	0
41268	0
41056	0
39131	0
41037	0
41016	0
39040	0
38960	0
38989	0
41058	0
38961	0
38990	0
41912	0
38991	0
41059	0
41040	0
41961	0
41271	0
41929	0
41019	0
38962	0
41913	0
39134	0
39017	0
39162	0
41060	0
41020	0
41041	0
38992	0
39135	0
38963	0
41061	0
41963	0
41042	0
41947	0
38964	0
39164	0
41931	0
39019	0
39136	0
41273	0
41948	0
41274	0
41964	0
41062	0
41916	0
38994	0
38965	0
39137	0
41949	0
41044	0
41063	0
42021	0
41276	0
41934	0
41024	0
41950	0
41918	0
39139	0
39023	0
41919	0
41046	0
42082	0
41025	0
39141	0
41920	0
41968	0
39169	0
41952	0
42083	0
41279	0
38999	0
41027	0
39025	0
41067	0
39170	0
41921	0
42084	0
41969	0
41937	0
41953	0
41922	0
42026	0
41280	0
41954	0
41923	0
42086	0
39144	0
39172	0
41029	0
39027	0
41955	0
41281	0
39001	0
39145	0
41030	0
42028	0
41956	0
41070	0
39173	0
41973	0
41957	0
41925	1
39174	0
41031	0
39146	0
39029	0
42088	0
42029	0
39003	0
41941	0
42030	0
41053	0
41958	0
41926	0
39176	0
42435	0
41975	0
41959	0
41073	0
41943	0
41285	0
42090	0
42703	0
42436	0
41976	0
42704	1
64209	0
64201	0
64208	0
64203	0
64207	0
64200	0
64211	0
64213	0
65687	0
64219	0
65685	0
64218	0
65689	0
43506	0
43522	0
43514	0
43511	0
43528	0
43520	0
43508	0
43512	0
43524	0
43521	0
43525	0
43627	0
43607	0
43588	0
43595	0
43608	0
43602	0
43556	0
43562	0
43568	0
43582	0
43575	0
43616	0
43583	0
43603	0
43609	0
43576	1
43590	0
43591	0
43617	0
43584	0
43564	0
43577	0
43558	0
43611	0
43605	0
43618	0
43598	0
43578	0
43625	0
43571	0
43585	0
43632	0
43619	0
43566	0
43579	0
43593	0
43626	0
43612	0
43587	0
37872	0
37840	0
37848	0
43620	0
43613	0
37859	0
37873	0
37849	0
37845	0
37869	0
37853	0
37958	0
37994	0
37860	0
37921	0
37842	0
37945	0
37854	0
38002	0
38007	0
37968	0
37973	0
37907	0
37986	0
37913	0
37879	0
37963	0
38022	0
37969	0
37938	0
38015	0
37959	0
37875	0
37979	0
37867	0
37987	0
37995	0
37946	0
37861	0
37880	0
37964	0
37903	0
37898	0
37885	0
37914	0
37930	0
37843	0
37975	0
37868	0
38004	0
37894	0
37923	0
37886	0
37856	0
37909	0
37996	0
37931	0
37899	0
38016	0
37881	0
38023	0
38009	0
37965	0
37900	0
37905	0
37887	0
37953	0
37916	0
37961	0
37895	0
38024	0
37924	0
37910	0
37966	0
37932	0
38017	0
37940	0
38010	0
38293	0
37997	0
37857	0
37989	0
37976	0
37863	0
37948	0
38005	0
37911	0
37982	0
37878	0
37949	0
37990	0
37925	0
37864	0
37998	0
37888	0
37889	0
37942	0
37934	0
37912	0
38439	0
38012	0
38019	0
38289	0
38295	0
38436	0
37983	0
38442	0
38446	0
38020	0
38443	0
38296	0
38440	0
37927	0
37956	0
38001	0
37985	0
38447	0
38444	0
37891	0
38291	0
37928	0
37957	0
37936	0
38014	0
65185	0
65189	0
65181	0
65184	0
65188	0
65182	0
65186	0
65187	0
65183	0
65191	0
63146	0
63142	0
63145	0
64518	0
64520	0
64544	0
64528	0
64536	0
64557	0
64554	0
64538	0
64546	0
64530	0
64507	0
64522	0
64514	0
64555	0
64508	0
64523	1
64547	0
64515	0
64539	0
64533	0
64524	0
64548	0
64501	0
64553	0
63279	0
63280	0
40419	0
40457	0
40454	0
40422	0
40433	0
40447	0
40456	0
40463	0
40470	0
40449	0
40418	0
40472	0
40437	0
40458	0
40486	0
40455	0
40444	0
40423	0
40434	0
40448	0
40417	0
40466	0
40473	0
40446	0
40467	0
40428	0
40460	0
40406	0
40429	0
40475	0
40407	0
40476	0
40413	0
40408	0
40596	0
40477	0
40431	0
40409	0
40478	0
40415	0
40597	0
40982	0
40951	0
40969	0
40958	0
40692	0
40947	0
40941	0
40970	0
40983	0
40942	0
40966	0
40989	0
40994	0
40999	0
40943	0
41000	0
40961	0
40985	0
40995	0
40944	0
40972	0
40950	0
41004	0
40945	0
40955	0
40962	0
40980	0
40956	0
40997	0
41005	0
40998	0
40993	0
40981	0
40957	0
64568	0
64620	0
64633	0
64591	0
64630	0
64596	0
64570	0
64609	0
64635	0
65086	0
64563	0
64576	1
64615	0
64580	0
64569	0
64608	0
41211	0
41243	0
64582	0
64595	0
64621	0
64603	0
64577	0
64564	0
41209	0
41240	0
64579	0
64618	0
64605	0
64574	0
64561	0
64587	0
41142	1
64613	0
41224	0
41207	0
64600	0
64627	0
41225	0
64575	0
41208	0
64562	0
64610	0
41125	0
41204	0
64558	0
64571	0
41235	0
64597	0
41221	0
41139	0
41237	0
41206	0
64586	0
64573	0
64585	0
64572	0
64611	0
41126	0
41094	0
41154	0
41174	0
41105	0
41145	0
41131	0
41175	0
41186	0
41075	0
41196	0
41095	0
41165	0
41227	0
41176	0
41132	0
41086	0
41118	0
41106	0
41187	0
41228	0
41214	0
41244	0
41197	0
41256	0
41076	0
41215	0
41107	0
41097	0
41229	0
41198	0
41119	0
41188	0
41177	0
41257	0
41077	0
41178	0
41158	0
41199	0
41216	0
41258	0
41120	0
41231	0
41179	0
41200	0
41259	0
41190	0
41099	0
41295	0
41109	0
41121	0
41149	0
41079	0
41089	0
41135	0
41287	0
41260	0
41090	0
41170	0
41296	0
41080	0
41191	0
41180	0
41160	0
41122	0
41202	0
41249	0
41101	0
41137	0
41111	0
41171	0
41123	0
41091	0
41297	0
41081	0
41288	0
41261	0
41219	0
41182	0
41138	0
41124	0
41203	0
41102	0
41234	0
41250	0
41082	0
41262	0
41194	0
41251	0
41263	0
41173	0
41113	0
41083	0
41163	0
41093	0
41304	0
41264	0
41305	0
41114	0
41300	0
41292	0
41115	0
41306	0
41253	0
41266	0
41307	0
41308	0
41255	0
41318	0
41316	0
41312	0
41345	0
41338	0
41342	0
41323	0
41327	0
41374	0
41343	0
41339	0
41331	0
41364	0
41358	0
41346	0
41349	0
41352	0
41404	0
41397	0
41386	0
41382	0
41319	0
41313	0
41359	0
41398	0
41379	0
41365	0
41402	0
41368	0
41362	0
41332	0
41336	0
41412	0
41403	0
41388	0
41399	0
41410	0
41380	0
41357	0
41341	0
41363	0
41366	0
41360	0
41510	0
41393	0
41502	0
41377	0
41381	0
41514	0
41413	0
41414	0
41515	0
41503	0
41513	0
41517	0
41512	0
41504	0
41516	0
65235	0
65229	0
65234	0
65228	0
65237	1
65236	0
65238	0
65089	0
65703	0
65702	0
42535	0
42521	0
42514	0
42522	0
42529	0
42544	0
42537	0
42530	0
42556	0
42561	0
42516	0
42524	0
42517	0
42545	0
42546	0
42518	0
42553	0
42559	0
42519	0
42554	0
42533	0
42547	0
42564	0
42541	0
42585	0
42570	0
42579	0
42566	0
42572	0
42575	0
42581	0
42576	0
42582	0
42577	0
42590	0
42589	0
42594	0
65242	0
42658	0
42647	0
42635	0
42659	0
42648	0
42626	0
42649	0
42604	0
42610	0
42656	0
42639	0
42598	0
42634	0
42622	0
42616	0
42650	0
42651	0
42599	0
42675	0
42611	0
42617	0
42629	0
42670	0
42652	0
42618	0
42653	0
42682	0
42631	0
42642	0
42677	0
42619	0
42613	0
42601	0
42625	0
42607	0
42697	0
42691	0
42668	0
42673	0
42678	0
42687	0
42690	0
42674	0
42698	0
42696	0
42694	0
42688	1
42692	0
42684	0
42709	0
42721	0
42730	0
42731	0
42714	0
42723	0
42745	0
42759	0
42724	0
42760	0
42739	0
42725	0
42746	0
42740	0
42717	0
42753	0
42761	0
42754	0
42762	0
42748	0
42741	0
42727	0
42742	0
42719	0
42749	0
42728	0
42765	0
42772	0
42736	0
42756	0
42743	0
42773	0
42757	0
42768	0
42780	0
42775	0
42758	0
42778	0
42784	0
42769	0
42789	0
42788	0
64128	0
42800	0
42796	0
42799	0
64127	0
42804	0
42790	0
42798	0
42791	0
42805	0
42792	0
42803	0
62991	0
62989	0
62986	0
62987	0
63758	0
42909	0
42896	0
42863	0
42831	0
42886	0
42875	0
42807	0
42852	0
42897	0
42843	0
42819	0
42832	0
42844	0
42898	0
42820	0
42887	0
42821	0
42877	0
42809	0
42912	0
42833	0
42854	0
42888	0
42810	0
42878	0
42822	0
42834	0
42866	0
42889	0
42811	0
42914	0
42879	0
42835	0
42823	0
42812	0
42902	0
42836	0
42915	0
42939	0
42868	0
42848	0
42940	0
42825	0
42813	0
42903	0
42837	0
42869	0
42881	0
42957	0
42916	0
42917	0
42958	0
42924	0
42814	0
42838	0
42870	0
42850	0
42894	0
42815	0
42827	0
42883	0
42872	0
42919	0
42828	0
42816	0
42907	0
42817	0
42944	0
42961	0
42829	0
42841	0
42920	1
42972	0
42945	0
42973	0
42984	0
42908	0
42818	0
42830	0
42937	0
42954	0
42993	0
42951	0
42967	0
42990	0
42983	0
42971	0
42938	0
42955	0
42992	0
42969	0
42936	0
42981	0
42953	0
42974	1
42946	0
42963	0
42985	0
42929	0
42947	0
42964	0
42975	0
42978	0
42989	0
42950	0
42933	0
42949	0
42980	0
42991	0
42948	0
43005	0
42999	0
43000	0
43002	0
42996	0
42997	0
43003	0
43007	0
43010	0
43011	0
42998	0
43015	0
43014	0
43009	0
43013	0
43031	0
43051	0
43044	0
43029	0
43049	0
43027	0
43022	0
43050	0
43043	0
43030	0
43036	0
43041	0
43021	0
43045	0
43028	0
43054	0
43060	0
43066	0
43057	0
43078	0
43064	0
43034	0
43076	0
43025	0
43079	0
43073	0
43082	0
43070	0
43047	0
43077	0
43085	0
43026	0
43065	0
43059	0
43080	0
43048	0
43068	0
43039	0
43071	0
43087	0
65177	0
65179	0
43100	0
43113	0
43105	0
43097	0
43110	0
43114	0
43093	0
43102	0
43104	0
43095	0
43099	0
43112	0
43116	0
38942	1
38937	0
38948	0
38943	1
38941	1
38946	0
38944	1
38939	0
38932	0
38934	0
38940	0
38945	0
38933	0
38232	0
65671	0
65672	0
45230	0
45224	0
45212	0
45207	0
45225	0
45213	1
45214	0
45232	0
45220	0
45209	0
45221	0
45215	1
45222	0
45228	0
45234	0
45210	0
45217	0
45223	0
45229	0
45235	0
46485	0
46465	0
46486	0
46421	0
46509	0
46466	0
46423	0
46445	0
46424	0
46468	0
46425	0
46447	0
46426	0
46492	0
46449	0
46514	0
46471	0
46450	0
46515	0
46472	0
46493	0
46516	0
46494	0
46452	0
46430	0
46474	0
46495	0
46518	0
46453	0
46496	0
46433	0
46498	0
46520	0
46526	0
46478	0
46561	0
46435	0
46522	0
46479	0
46527	0
46458	0
46562	0
46436	0
46528	0
46524	0
46546	0
46502	0
46563	0
46437	0
46481	0
46564	0
46482	0
46438	0
46460	0
46530	0
46580	0
46439	0
46548	0
46461	0
46504	0
46581	0
46462	0
46440	0
46566	0
46649	0
46666	0
46683	0
46582	0
46633	0
46599	0
46583	0
46464	0
46534	0
46442	0
46551	0
46667	0
46617	0
46600	0
46751	0
46802	0
46685	0
46819	0
46768	0
46734	0
46634	0
46651	0
46700	0
46836	0
46853	0
46535	0
46870	0
46752	0
46686	0
46536	0
46718	0
46837	0
46585	0
46601	0
46871	0
46618	0
46769	0
46570	0
46687	0
46770	0
46719	0
46586	0
46602	0
46571	0
46838	0
46787	0
46636	0
46753	0
46637	0
46703	0
46688	0
46620	0
46587	0
46603	0
46538	0
46572	0
46737	0
46822	0
46873	0
46839	0
46771	0
46788	0
46604	0
46689	0
46704	0
46638	0
46841	0
46739	0
46574	0
46639	0
46557	0
46807	0
46605	0
46606	1
46590	0
46691	0
46808	0
46674	0
46623	1
46706	0
46541	0
46757	0
46575	0
46774	0
46723	0
46657	0
46740	0
46558	0
46859	0
46624	0
46887	0
46792	0
46758	0
46675	0
46741	0
46707	0
46607	0
46775	0
46641	0
46860	0
46559	0
46591	0
46576	0
46826	0
46759	0
46608	0
46592	0
46577	0
46560	0
46625	1
46642	0
46810	0
46776	0
46725	0
46693	0
46742	0
46694	0
46677	0
46609	0
46777	0
46862	0
46794	0
46845	0
46710	0
46778	0
46579	0
46762	0
46628	0
46611	0
46711	0
46696	0
46645	0
46864	0
46881	0
46662	0
46595	0
46891	0
46679	0
46779	0
46745	0
46865	0
46763	0
46729	0
46892	0
46646	0
46780	0
46797	0
46746	0
46680	0
46663	0
46697	0
46629	0
46866	0
46698	0
46664	0
46730	0
46613	0
46867	0
46748	0
46884	0
46911	0
46921	0
46900	0
