	ABC.id	normalized_h3K27ac_e	normalized_h3K4me3_e	normalized_dhs	TargetGeneExpression	distance	H3K27ac.RPKM.quantile_TSS	H3K4me3.RPKM.quantile_TSS	H3K27me3.RPKM.quantile_TSS	hic_contact	Enhancer.count.near.TSS	zscore.contact.to.TSS	diff.from.max.contact.to.TSS	remaining.enhancers.contact.to.TSS	TSS.count.near.enhancer	zscore.contact.from.enhancer	diff.from.max.contact.from.enhancer	remaining.TSS.contact.from.enhancer	ARID3A_e	ARNT_e	ATF3_e	BHLHE40_e	BRD9_e	C11orf30_e	CBX3_e	CC2D1A_e	CHAMP1_e	CTBP1_e	E2F7_e	FOXM1_e	GATA1_e	GATA2_e	GATAD2A_e	GATAD2B_e	GMEB1_e	HDAC3_e	HMBOX1_e	IRF1_e	JUN_e	KLF16_e	MCM7_e	MEIS2_e	MYBL2_e	MYC_e	NBN_e	NCOA2_e	NCOR1_e	NFRKB_e	NR2F1_e	NR3C1_e	NRF1_e	PHB2_e	PML_e	POLR2A_e	PRDM10_e	RBM22_e	SAFB_e	SMAD1_e	SMARCA4_e	SMARCE1_e	STAT1_e	STAT2_e	STAT5A_e	TAF9B_e	TCF12_e	TEAD4_e	ZBTB2_e	ZBTB5_e	ZBTB7A_e	ZNF274_e	ZNF282_e	AFF1_TSS	ARHGAP35_TSS	ASH1L_TSS	ATF7_TSS	C11orf30_TSS	CBX5_TSS	CEBPB_TSS	E2F6_TSS	E2F8_TSS	ELF4_TSS	ELK1_TSS	ESRRA_TSS	GABPA_TSS	HCFC1_TSS	HDAC6_TSS	IRF1_TSS	IRF2_TSS	JUNB_TSS	L3MBTL2_TSS	MEIS2_TSS	MIER1_TSS	MLLT1_TSS	MTA3_TSS	NCOA1_TSS	NFRKB_TSS	NFXL1_TSS	NR2F2_TSS	PRDM10_TSS	RBBP5_TSS	RBM22_TSS	RUNX1_TSS	SIN3B_TSS	SIX5_TSS	SMAD1_TSS	SMARCA4_TSS	SNRNP70_TSS	SP1_TSS	SUZ12_TSS	TAF15_TSS	TAF7_TSS	TBL1XR1_TSS	TBP_TSS	TCF7L2_TSS	THAP1_TSS	U2AF1_TSS	UBTF_TSS	WHSC1_TSS	XRCC3_TSS	XRCC5_TSS	YY1_TSS	ZBTB11_TSS	ZBTB40_TSS	ZBTB7A_TSS	ZNF184_TSS	ZNF24_TSS	TF_NMF1_e	TF_NMF2_e	TF_NMF3_e	TF_NMF4_e	TF_NMF5_e	TF_NMF6_e	TF_NMF7_e	TF_NMF8_e	TF_NMF9_e	TF_NMF10_e	TF_NMF11_e	TF_NMF1_TSS	TF_NMF2_TSS	TF_NMF3_TSS	TF_NMF4_TSS	TF_NMF5_TSS	TF_NMF6_TSS	TF_NMF7_TSS	TF_NMF8_TSS	TF_NMF9_TSS	TF_NMF10_TSS	TF_NMF11_TSS	TF_NMF12_TSS
1999	chr10:22331407-22331907_BMI1	2.456348	1.906476	1.2974	3.8693242508950307	278481.0	0.709162	0.571859	0.134553	0.002562	301	0.5652755079222734	-0.0278059999999999	0.26718	25	0.9822572056848992	-0.0027549999999999	0.02054	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0043502841007519	0.0	0.0	0.0	0.0219419437886708	0.0	0.0	0.0078417378719974	0.0196130110181084	0.0812000095425308	0.0	0.0
1985	chr10:22331407-22331907_COMMD3	2.456348	1.906476	1.2974	4.002960000420248	273654.0	0.903434	0.904493	0.382536	0.004909	300	1.6982865212203262	-0.023529	0.2495359999999999	25	2.3897482075302023	-0.0004079999999999	0.018193	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0606262509509602	0.0244001105982323	0.0283792688486035	0.0	0.0870318458950434	0.0183878595554349	0.0302880059120679	0.0693696472040379	0.0218247981259942	0.0163460572582594	0.0	0.0742609787480473
2012	chr10:22331407-22331907_SPAG6	2.456348	1.906476	1.2974	2.2159372862683733	302716.0	0.16038	0.354795	0.825729	0.001727	300	0.2133600349625556	-0.059696	0.269396	25	0.4815094483176951	-0.0035899999999999	0.021375	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0131074594690054	0.0	0.0	0.0	0.0208605288882816	0.064384965150379	0.0265357729756507	0.0184250713036496	0.0	0.0053775174222995	0.0163321989384465	0.0211087444786393
1974	chr10:22331407-22331907_DNAJC1	2.456348	1.906476	1.2974	3.8308129500026027	39007.0	0.671806	0.680585	0.382536	0.005317	308	2.109410150844013	-0.026692	0.220421	25	2.634424956040165	0.0	0.017785	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0246908984115783	0.0	0.060344078069296	0.0026162801065632	0.0	0.0997437961287004	0.0361160640651613	0.0501633484898128	0.0724165257098766	0.0193308460785271	0.0628846174517088	0.0007574226164715
1954	chr10:22331407-22331907_SKIDA1	2.456348	1.906476	1.2974	0.7178397931503169	517046.0	0.957288	0.848419	0.134553	0.0	310	-0.2223615462707073	-0.039679	0.307824	25	-0.554168847458546	-0.005317	0.023102	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0	0.0	0.0	0.0	0.0	0.0	0.0352564586397745	0.0094180979701478	0.0286632071682659	0.0401540618740011	0.0281295009755454	0.0022591811732174
1947	chr10:22331407-22331907_NEBL	2.456348	1.906476	1.2974	2.3969857684155302	868541.0	0.617484	0.562734	0.134553	0.0	311	-0.2266153493689625	-0.034145	0.335096	25	-0.554168847458546	-0.005317	0.023102	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0	0.0	0.0029141880971388	0.0058140590657079	0.0	0.0	0.0983257203327992	0.0010898521501881	0.0	0.0685372073458212	0.0	0.020788781659987
2025	chr10:22331407-22331907_PIP4K2A	2.456348	1.906476	1.2974	3.586292865338835	671846.0	0.793812	0.680585	0.382536	0.000684	292	-0.0983239660670512	-0.027201	0.2775849999999999	25	-0.1439754749565489	-0.004633	0.022418	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304768119341959	0.0110885490055879	0.0905928547525209	0.0260592437903747	0.0	0.0119162976221924	0.0238653709775123	0.006874571676579	0.0	0.0	0.0	0.0	0.0	0.0124130273207985	0.0	0.0	0.0	0.0	0.0	0.0
2013	chr10:22375537-22376468_SPAG6	1.43287	1.429857	2.007556	2.2159372862683733	258370.5	0.16038	0.354795	0.825729	0.000713	300	-0.0494341630219102	-0.06071	0.27041	25	0.109329139545333	-0.003189	0.01444	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038143030880188	0.0	0.0	0.0400320855963553	0.0	0.0121519535484748	0.0622203390006839	0.0191470348317417	0.0091124864221183	0.0020139019143492	0.0	0.0131074594690054	0.0	0.0	0.0	0.0208605288882816	0.064384965150379	0.0265357729756507	0.0184250713036496	0.0	0.0053775174222995	0.0163321989384465	0.0211087444786393
1955	chr10:22375537-22376468_SKIDA1	1.43287	1.429857	2.007556	0.7178397931503169	561391.5	0.957288	0.848419	0.134553	0.000746	310	-0.0553072191533812	-0.038933	0.3070779999999999	25	0.1430853297118375	-0.003156	0.014407	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0038143030880188	0.0	0.0	0.0400320855963553	0.0	0.0121519535484748	0.0622203390006839	0.0191470348317417	0.0091124864221183	0.0020139019143492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0352564586397745	0.0094180979701478	0.0286632071682659	0.0401540618740011	0.0281295009755454	0.0022591811732174
1986	chr10:22375537-22376468_COMMD3	1.43287	1.429857	2.007556	4.002960000420248	229308.5	0.903434	0.904493	0.382536	0.00228	300	0.5988134394053767	-0.026158	0.252165	25	1.7122367150275275	-0.001622	0.0128729999999999	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0038143030880188	0.0	0.0	0.0400320855963553	0.0	0.0121519535484748	0.0622203390006839	0.0191470348317417	0.0091124864221183	0.0020139019143492	0.0	0.0606262509509602	0.0244001105982323	0.0283792688486035	0.0	0.0870318458950434	0.0183878595554349	0.0302880059120679	0.0693696472040379	0.0218247981259942	0.0163460572582594	0.0	0.0742609787480473
1948	chr10:22375537-22376468_NEBL	1.43287	1.429857	2.007556	2.3969857684155302	912886.5	0.617484	0.562734	0.134553	0.0	311	-0.2266153493689625	-0.034145	0.335096	25	-0.6200091510218684	-0.003902	0.015153	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0038143030880188	0.0	0.0	0.0400320855963553	0.0	0.0121519535484748	0.0622203390006839	0.0191470348317417	0.0091124864221183	0.0020139019143492	0.0	0.0	0.0	0.0029141880971388	0.0058140590657079	0.0	0.0	0.0983257203327992	0.0010898521501881	0.0	0.0685372073458212	0.0	0.020788781659987
2027	chr10:22422776-22423276_PIP4K2A	6.14087	0.635492	2.738197	3.586292865338835	580477.0	0.793812	0.680585	0.382536	0.0	292	-0.3483596047097985	-0.027885	0.278269	26	-0.5861826300179771	-0.003218	0.012464	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0549782005772743	0.0	0.0743604635909946	0.0622196339590702	0.0608600420926509	0.0681671158849352	0.0315215536826961	0.0870602883205814	0.0831836375883358	0.0134431671961096	0.0155817494534937	0.0	0.0	0.0	0.0	0.0	0.0124130273207985	0.0	0.0	0.0	0.0	0.0	0.0
1956	chr10:22422776-22423276_SKIDA1	6.14087	0.635492	2.738197	0.7178397931503169	608415.0	0.957288	0.848419	0.134553	0.001158	310	0.0369533475655709	-0.038521	0.306666	26	0.8297983250992609	-0.00206	0.011306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0549782005772743	0.0	0.0743604635909946	0.0622196339590702	0.0608600420926509	0.0681671158849352	0.0315215536826961	0.0870602883205814	0.0831836375883358	0.0134431671961096	0.0155817494534937	0.0	0.0	0.0	0.0	0.0	0.0	0.0352564586397745	0.0094180979701478	0.0286632071682659	0.0401540618740011	0.0281295009755454	0.0022591811732174
1966	chr10:22422776-22423276_MLLT10	6.14087	0.635492	2.738197	3.731220294603461	599926.0	0.841698	0.618849	0.134553	0.000578	309	-0.0501850271860476	-0.030387	0.225396	26	0.1205850660595389	-0.00264	0.0118859999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0549782005772743	0.0	0.0743604635909946	0.0622196339590702	0.0608600420926509	0.0681671158849352	0.0315215536826961	0.0870602883205814	0.0831836375883358	0.0134431671961096	0.0155817494534937	0.0	0.0	0.0261676503327625	0.0185067867894392	0.0	0.0180089923116098	0.0	0.0256958193328998	0.075800831909814	0.1406816452087264	0.0081131031613987	0.0
1967	chr10:22517921-22518421_MLLT10	7.164348	6.831538	7.333725	3.731220294603461	695071.0	0.841698	0.618849	0.134553	0.001547	309	0.2670160837037939	-0.029418	0.224427	26	0.3984240908575291	-0.003186	0.023537	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.1338033552674864	0.0	0.0	0.030553547287294	0.0	0.0	0.2352633840713303	0.0898896912227168	0.0420510314802969	0.0021924468526491	0.0	0.0	0.0261676503327625	0.0185067867894392	0.0	0.0180089923116098	0.0	0.0256958193328998	0.075800831909814	0.1406816452087264	0.0081131031613987	0.0
2015	chr10:22517921-22518421_SPAG6	7.164348	6.831538	7.333725	2.2159372862683733	116202.0	0.16038	0.354795	0.825729	0.00296	300	0.5329115597306487	-0.058463	0.268163	26	1.3653486680753852	-0.001773	0.0221239999999999	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1338033552674864	0.0	0.0	0.030553547287294	0.0	0.0	0.2352633840713303	0.0898896912227168	0.0420510314802969	0.0021924468526491	0.0131074594690054	0.0	0.0	0.0	0.0208605288882816	0.064384965150379	0.0265357729756507	0.0184250713036496	0.0	0.0053775174222995	0.0163321989384465	0.0211087444786393
1977	chr10:22517921-22518421_DNAJC1	7.164348	6.831538	7.333725	3.8308129500026027	225521.0	0.671806	0.680585	0.382536	0.003544	308	1.293547296152313	-0.028465	0.222194	26	1.7649834544131262	-0.001189	0.02154	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.1338033552674864	0.0	0.0	0.030553547287294	0.0	0.0	0.2352633840713303	0.0898896912227168	0.0420510314802969	0.0021924468526491	0.0246908984115783	0.0	0.060344078069296	0.0026162801065632	0.0	0.0997437961287004	0.0361160640651613	0.0501633484898128	0.0724165257098766	0.0193308460785271	0.0628846174517088	0.0007574226164715
